name,Age,selling_price,km_driven,fuel,seller_type,transmission,owner
Maruti Wagon R VXI BS IV,8,390000,32260,Petrol,Dealer,Manual,0
Renault Duster 85PS Diesel RxE,9,550000,58231,Diesel,Dealer,Manual,0
Maruti Swift VXI,11,370000,59858,Petrol,Dealer,Manual,0
Maruti Alto LXi BSIII,13,190000,73350,Petrol,Dealer,Manual,0
Renault Duster 110PS Diesel RxZ,10,509999,88473,Diesel,Dealer,Manual,0
Honda City S,10,450000,96987,Petrol,Dealer,Manual,0
Mercedes-Benz GLS 2016-2020 350d 4MATIC,7,5500000,77350,Diesel,Dealer,Automatic,0
Maruti Swift Dzire VDI,8,550000,61187,Diesel,Dealer,Manual,0
Mahindra Xylo E6,14,400000,68350,Diesel,Dealer,Manual,0
Ford EcoSport 1.5 TDCi Titanium BSIV,8,585000,81150,Diesel,Dealer,Manual,0
Hyundai Grand i10 1.2 Kappa Asta,4,500000,30000,Petrol,Individual,Manual,0
Maruti Ciaz ZXi,8,800000,30000,Petrol,Individual,Manual,0
Maruti Swift Vdi BSIII,14,265000,120000,Diesel,Individual,Manual,1
Ford Figo Diesel Titanium,11,175000,180000,Diesel,Individual,Manual,0
Fiat Palio 1.2 Sport,16,125000,50000,Petrol,Individual,Manual,1
Tata Manza Aqua Quadrajet BS IV,13,165000,80000,Diesel,Individual,Manual,0
Mahindra Verito 1.5 D2 BSIII,12,150000,280000,Diesel,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX Option,8,1025000,90000,Diesel,Individual,Manual,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,9,1030000,250000,Diesel,Individual,Manual,1
Chevrolet Cruze LT,11,380000,90000,Diesel,Individual,Manual,1
Maruti Swift Dzire LDi,13,250000,110000,Diesel,Individual,Manual,1
Maruti Zen LX,23,85000,80000,Petrol,Individual,Manual,1
Fiat Punto EVO 1.3 Dynamic,7,500000,35000,Diesel,Individual,Manual,0
Hyundai EON Era Plus,5,350000,15000,Petrol,Individual,Manual,0
Maruti Alto LXi BSIII,13,190000,52000,Petrol,Individual,Manual,1
Volkswagen Jetta 1.9 TDI Trendline,14,940000,140000,Diesel,Individual,Manual,0
Maruti Swift VXI,10,475000,60000,Petrol,Individual,Manual,1
Maruti Alto 800 LXI,5,300000,17000,Petrol,Individual,Manual,0
Chevrolet Beat LS,7,250000,70000,Petrol,Individual,Manual,1
Maruti Zen LX,22,93000,97000,Petrol,Individual,Manual,1
Ford Figo Diesel ZXI,11,290000,125000,Diesel,Individual,Manual,1
Tata Indica GLS BS IV,13,75000,300000,Petrol,Individual,Manual,1
Mahindra XUV500 W8 2WD,8,1000000,120000,Diesel,Individual,Manual,1
Hyundai i20 Asta 1.4 CRDi,8,550000,87000,Diesel,Individual,Manual,0
Fiat Punto 1.3 Emotion,13,285000,75000,Diesel,Individual,Manual,1
Tata Indigo Grand Petrol,9,240000,60000,Petrol,Individual,Manual,1
Hyundai Creta 1.6 VTVT S,8,850000,25000,Petrol,Individual,Manual,0
Hyundai i20 Active 1.2 SX,7,650000,26000,Petrol,Individual,Manual,0
Maruti Celerio Green VXI,6,365000,78000,Other,Individual,Manual,0
Hyundai i20 Active 1.2 SX,7,650000,26000,Petrol,Individual,Manual,0
Chevrolet Sail 1.2 Base,8,260000,35000,Petrol,Individual,Manual,0
Tata Indigo Grand Petrol,9,250000,100000,Petrol,Individual,Manual,0
Tata New Safari 4X2,16,550000,80000,Petrol,Individual,Manual,1
Maruti Wagon R LXI,19,70000,90000,Petrol,Individual,Manual,1
Chevrolet Sail Hatchback LT ABS,10,225000,80000,Diesel,Individual,Manual,0
Honda City 1.3 EXI,21,145000,100000,Petrol,Individual,Manual,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,5,930000,20000,Diesel,Individual,Manual,0
Maruti Swift VXI,4,550000,51000,Petrol,Individual,Manual,0
Maruti Alto LX BSIII,15,85000,120000,Petrol,Individual,Manual,1
Hyundai EON Era Plus Sports Edition,9,280000,55000,Petrol,Individual,Manual,0
Hyundai EON Magna Plus,5,360000,6000,Petrol,Individual,Manual,0
Maruti Alto LXi,12,150000,40000,Petrol,Individual,Manual,1
Skoda Rapid 1.6 MPI AT Ambition BSIV,6,900000,15000,Petrol,Individual,Automatic,0
Ambassador CLASSIC 1500 DSL AC,18,120000,50000,Diesel,Individual,Manual,1
Fiat Linea T Jet Emotion,13,215000,90000,Petrol,Individual,Manual,1
Renault Scala Diesel RxL,10,550000,38500,Diesel,Individual,Manual,0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,5,775000,35000,Petrol,Individual,Manual,0
Maruti Gypsy King HT BSIV,22,409999,49359,Petrol,Individual,Manual,1
Maruti 800 AC Uniq,18,65000,70000,Petrol,Individual,Manual,1
Maruti Wagon R LXI Minor,15,200000,90000,Petrol,Individual,Manual,1
Maruti Wagon R VXI BS IV,13,240000,50000,Petrol,Individual,Manual,1
Toyota Innova 2.5 VX 8 STR,11,800000,108731,Diesel,Individual,Manual,0
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,13,400000,120000,Diesel,Individual,Manual,0
Maruti Wagon R VXI BSIII,11,229999,40000,Petrol,Individual,Manual,1
Ford Ecosport 1.5 DV5 MT Titanium,9,580000,120000,Diesel,Individual,Manual,0
Toyota Corolla H2,18,175000,100000,Petrol,Individual,Manual,1
Maruti Ritz VDi,11,250000,110000,Diesel,Individual,Manual,1
Hyundai EON Magna Plus,9,320000,80000,Petrol,Individual,Manual,0
Nissan Micra Diesel XV,10,300000,90000,Diesel,Individual,Manual,0
Mahindra TUV 300 mHAWK100 T8,6,800000,60000,Diesel,Individual,Manual,0
Hyundai Verna SX AT Diesel,14,245000,75000,Diesel,Dealer,Automatic,0
Hyundai EON Magna Plus,5,300000,20000,Petrol,Individual,Manual,0
Hyundai Xcent 1.2 CRDi E,6,350000,80000,Diesel,Individual,Manual,0
Maruti Zen LX - BS III,17,70000,105700,Petrol,Individual,Manual,0
Maruti Celerio VXI Optional,6,430999,14000,Petrol,Dealer,Manual,0
Chevrolet Spark 1.0,13,80000,70000,Petrol,Individual,Manual,0
Maruti Alto 800 LXI Optional,4,335000,28000,Petrol,Dealer,Manual,0
Maruti Eeco 7 Seater Standard BSIV,6,350000,51000,Petrol,Dealer,Manual,0
Maruti Alto 800 LXI Opt BSIV,5,315000,56000,Petrol,Dealer,Manual,0
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,4,1100000,35000,Diesel,Individual,Automatic,0
Maruti Esteem Lxi - BSIII,18,80000,24000,Petrol,Individual,Manual,0
Maruti Alto K10 VXI Optional,9,285000,64000,Petrol,Dealer,Manual,1
Tata Indigo TDI,14,100000,120000,Diesel,Individual,Manual,1
Maruti Alto LXi,12,225000,37091,Petrol,Individual,Manual,0
Volvo XC 90 D5 Inscription BSIV,6,4500000,80000,Diesel,Individual,Automatic,0
Maruti Alto K10 VXI,5,320000,38900,Petrol,Individual,Manual,1
Hyundai Creta 1.6 CRDi SX Plus,7,1249000,60000,Diesel,Individual,Manual,1
Maruti Wagon R LXI Minor,15,120000,110000,Petrol,Individual,Manual,1
Volkswagen Vento Diesel Trendline,12,200000,100000,Diesel,Individual,Manual,1
Hyundai Creta 1.6 CRDi SX,7,1151000,85000,Diesel,Individual,Manual,0
Tata Indica Vista Quadrajet LS,11,120000,140000,Diesel,Individual,Manual,0
Renault KWID RXT,6,220000,20000,Petrol,Individual,Manual,0
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,6,750000,15000,Petrol,Individual,Manual,0
Mahindra TUV 300 T10 Dual Tone,5,784000,40000,Diesel,Individual,Manual,0
Honda Jazz 1.2 S i VTEC,6,500000,50000,Petrol,Individual,Manual,0
Hyundai EON Era Plus,5,350000,20000,Petrol,Individual,Manual,0
Mahindra XUV500 W7 AT BSIV,5,1400000,50000,Diesel,Individual,Automatic,0
Mahindra Thar CRDe AC,9,600000,100000,Diesel,Individual,Manual,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,4,525000,9400,Petrol,Individual,Manual,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,6,930000,12000,Diesel,Individual,Manual,0
Maruti Eeco 5 STR With AC Plus HTR CNG,6,440000,14100,Other,Dealer,Manual,0
Maruti Celerio ZXI,7,434999,21000,Petrol,Dealer,Manual,0
Hyundai i10 Magna,12,250000,28000,Petrol,Dealer,Manual,0
Maruti Ertiga SHVS ZDI Plus,6,940000,35000,Diesel,Dealer,Manual,0
Hyundai Verna 1.6 CRDi AT SX,6,1050000,31000,Diesel,Dealer,Automatic,0
Maruti Ertiga SHVS ZDI,7,825000,58000,Diesel,Dealer,Manual,0
Maruti Wagon R VXI Minor,11,229999,25000,Petrol,Individual,Manual,0
Hyundai i20 1.2 Asta,12,375000,72000,Petrol,Dealer,Manual,0
Maruti Ertiga ZDI,10,640000,89000,Diesel,Dealer,Manual,0
Toyota Innova 2.5 V Diesel 8-seater,11,800000,160000,Diesel,Dealer,Manual,0
Ford Figo Petrol ZXI,11,130000,30000,Petrol,Individual,Manual,1
Hyundai i10 Sportz 1.1L,9,300000,37555,Petrol,Dealer,Manual,0
Maruti Wagon R VXI BS IV,5,440000,14000,Petrol,Dealer,Manual,0
Maruti Ertiga VXI CNG,9,595000,56600,Other,Dealer,Manual,0
Mahindra Scorpio EX,10,450000,110000,Diesel,Individual,Manual,0
Maruti Vitara Brezza VDi Option,6,690000,50000,Diesel,Individual,Manual,0
Maruti Alto 800 VXI,4,300000,5000,Petrol,Individual,Manual,0
Chevrolet Sail 1.2 Base,9,170000,100000,Petrol,Individual,Manual,1
Toyota Etios Liva GD SP,11,280000,120000,Diesel,Individual,Manual,0
Maruti Swift VXI BSIII,14,220000,67580,Petrol,Individual,Manual,1
Hyundai Santro Xing GLS,14,140000,100000,Petrol,Individual,Manual,1
Maruti Esteem Lxi,19,45000,60000,Petrol,Individual,Manual,0
Ford Figo Diesel Titanium,9,200000,125000,Diesel,Individual,Manual,1
Mahindra Scorpio 2.6 Turbo 7 Str,15,325000,120000,Diesel,Individual,Manual,1
Hyundai Verna CRDi SX,13,300000,130000,Diesel,Individual,Manual,1
Maruti 800 AC,14,120000,250000,Petrol,Individual,Manual,1
Hyundai Creta 1.6 CRDi SX,7,535000,52600,Diesel,Individual,Manual,0
Honda City i DTEC S,9,520000,82000,Diesel,Individual,Manual,0
Hyundai Grand i10 1.2 Kappa Magna AT,6,550000,19890,Petrol,Dealer,Automatic,0
Mahindra Verito Vibe 1.5 dCi D6,8,280000,40000,Diesel,Individual,Manual,0
Nissan Sunny XL D,10,225000,78000,Diesel,Dealer,Manual,0
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,8,750000,48238,Petrol,Trustmark Dealer,Automatic,0
Hyundai i20 1.2 Magna Executive,7,535000,38365,Petrol,Dealer,Manual,0
Mahindra XUV500 W10 1.99 mHawk,7,1250000,23670,Diesel,Trustmark Dealer,Manual,0
Maruti Baleno Zeta 1.2,6,650000,49834,Petrol,Trustmark Dealer,Manual,0
Honda Brio S MT,10,295000,57353,Petrol,Trustmark Dealer,Manual,0
Maruti Swift DDiS VDI,8,480000,68308,Diesel,Trustmark Dealer,Manual,0
Honda City i DTEC SV,8,575000,63240,Diesel,Trustmark Dealer,Manual,0
Mahindra Scorpio 1.99 S4,7,509999,60000,Diesel,Individual,Manual,0
Maruti Alto LXi,15,69000,100000,Petrol,Individual,Manual,0
Tata Manza Aura Safire BS IV,10,200000,60000,Petrol,Individual,Manual,0
Toyota Innova 2.5 GX 8 STR BSIV,11,449000,90000,Diesel,Individual,Manual,0
Tata Harrier XE,3,426000,1000,Diesel,Individual,Manual,0
Ford Ecosport 1.5 Petrol Ambiente,6,650000,6000,Petrol,Individual,Manual,0
Tata Tiago 1.05 Revotorq XM,6,260000,50000,Diesel,Individual,Manual,0
Mahindra Bolero Power Plus Plus AC BSIV PS,8,295000,90000,Diesel,Individual,Manual,1
Maruti Eeco 5 Seater AC BSIV,6,260000,30000,Petrol,Dealer,Manual,0
Tata Indica Vista Quadrajet LS,11,120000,140000,Diesel,Individual,Manual,0
Hyundai Verna SX,16,155000,65000,Petrol,Dealer,Manual,0
Honda Jazz 1.5 VX i DTEC,8,450000,38000,Diesel,Individual,Manual,0
Tata New Safari DICOR 2.2 GX 4x2 BS IV,11,320000,80000,Diesel,Individual,Manual,0
Hyundai Verna i (Petrol),16,123000,50000,Petrol,Individual,Manual,1
Hyundai Santro Xing XO,17,80000,110000,Petrol,Individual,Manual,0
Maruti SX4 Celebration Petrol,11,220000,90000,Petrol,Individual,Manual,1
Hyundai i20 Active S Diesel,5,650000,37000,Diesel,Dealer,Manual,0
Maruti Alto 800 LXI,5,285000,30000,Petrol,Dealer,Manual,0
Honda Amaze V CVT Petrol BSIV,5,725000,26000,Petrol,Dealer,Automatic,0
Tata Indica Vista Aqua 1.2 Safire BSIV,13,97000,128000,Petrol,Individual,Manual,0
Maruti Ciaz ZXi,7,625000,30000,Petrol,Dealer,Manual,0
Hyundai i20 Active SX Petrol,7,550000,23000,Petrol,Dealer,Manual,0
Tata Indigo CR4,11,130000,120000,Diesel,Individual,Manual,0
Hyundai i10 Magna,11,240000,40000,Petrol,Dealer,Manual,0
Nissan Terrano XL 85 PS,9,600000,27000,Diesel,Dealer,Manual,0
Tata New Safari DICOR 2.2 EX 4x2,11,350000,65000,Diesel,Dealer,Manual,0
Hyundai EON Magna Plus,8,245000,32000,Petrol,Dealer,Manual,0
Maruti Swift 1.3 VXi,14,199000,52536,Petrol,Individual,Manual,0
Mahindra Xylo E4,12,330000,100000,Diesel,Individual,Manual,1
Maruti Ritz VXI,14,150000,80000,Petrol,Individual,Manual,0
Hyundai Creta 1.6 CRDi SX,7,927999,90000,Diesel,Individual,Manual,0
Maruti Zen LXI,20,70000,60000,Petrol,Individual,Manual,1
Hyundai Xcent 1.2 CRDi SX,8,399000,55000,Diesel,Dealer,Manual,0
Maruti Swift VDI Optional,8,350000,90000,Diesel,Individual,Manual,0
Mahindra Scorpio 2.6 CRDe,17,125000,50000,Diesel,Individual,Manual,1
Hyundai Santro Xing XS,15,150000,90000,Petrol,Individual,Manual,1
Hyundai EON Era Plus,8,250000,25000,Petrol,Individual,Manual,0
Hyundai Verna 1.6 SX CRDi (O),9,675000,61000,Diesel,Dealer,Manual,0
Maruti S-Cross Alpha DDiS 200 SH,5,950000,30000,Diesel,Individual,Manual,0
Maruti Eeco 5 STR With AC Plus HTR CNG,5,409999,45000,Other,Individual,Manual,0
Fiat Linea Emotion (Diesel),12,225000,60000,Diesel,Individual,Manual,0
Honda Civic 1.8 V MT,15,350000,75000,Petrol,Individual,Manual,1
Tata Indica LSI,18,51111,140000,Petrol,Individual,Manual,1
Chevrolet Sail 1.3 LS,10,290000,56000,Diesel,Dealer,Manual,0
Toyota Camry Hybrid,17,310000,62000,Other,Dealer,Automatic,1
Hyundai Verna CRDi SX,16,212000,58000,Diesel,Dealer,Manual,1
Skoda Octavia Elegance 2.0 TDI AT,10,900000,49000,Diesel,Dealer,Automatic,1
Chevrolet Beat Diesel LT,12,221000,56000,Diesel,Dealer,Manual,1
Toyota Innova 2.5 G (Diesel) 7 Seater,10,675000,73000,Diesel,Dealer,Manual,0
Honda Amaze S i-Dtech,9,421000,69000,Diesel,Dealer,Manual,0
Maruti SX4 Zxi BSIII,15,350000,10000,Petrol,Individual,Manual,0
Hyundai Accent Executive CNG,13,140000,110000,Other,Individual,Manual,0
Skoda Octavia Ambiente 1.9 TDI MT,21,90000,116000,Diesel,Individual,Manual,1
Honda City Edge Edition Diesel SV,5,830000,40000,Diesel,Individual,Manual,0
Maruti Wagon R LXI Minor,14,180000,30000,Petrol,Individual,Manual,0
Maruti Swift Vdi BSIII,14,210000,109000,Diesel,Individual,Manual,1
Maruti SX4 S Cross DDiS 320 Zeta,6,700000,90000,Diesel,Individual,Manual,0
Tata Nano Cx BSIII,9,45000,7000,Petrol,Individual,Manual,1
Tata Indigo LX,11,125000,120000,Diesel,Individual,Manual,0
Hyundai Verna 1.6 VTVT S,6,530000,64916,Petrol,Individual,Manual,0
Ford Ecosport 1.5 DV5 MT Trend,5,800000,37161,Diesel,Dealer,Manual,0
Maruti Baleno Zeta 1.2,7,580000,15000,Petrol,Individual,Manual,0
Audi Q3 2.0 TDI Quattro Premium Plus,11,1400000,118000,Diesel,Individual,Automatic,1
Renault KWID 1.0 RXL,5,300000,50852,Petrol,Individual,Manual,0
Renault KWID RXT Optional,7,300000,30000,Petrol,Individual,Manual,0
Maruti Ciaz ZDi SHVS,8,700000,77000,Diesel,Individual,Manual,0
Nissan Sunny XL,11,250000,70000,Petrol,Individual,Manual,1
Chevrolet Tavera Neo 3 9 Str BSIII,7,500000,120000,Diesel,Individual,Manual,0
Honda Accord 2.4 AT,14,428000,40000,Petrol,Individual,Automatic,1
Tata Harrier XZ BSIV,4,1400000,33000,Diesel,Individual,Manual,0
Hyundai EON Era Plus,10,219000,53500,Petrol,Individual,Manual,1
Maruti Ertiga SHVS LDI,6,500000,40000,Diesel,Individual,Manual,0
Honda City i DTEC S,9,520000,82000,Diesel,Individual,Manual,0
Mahindra Scorpio 1.99 S4,7,509999,60000,Diesel,Individual,Manual,0
Maruti Baleno Alpha 1.2,4,556000,24000,Petrol,Individual,Manual,0
Tata Indigo Grand Dicor,9,225000,120000,Diesel,Individual,Manual,0
Honda Amaze EX i-Dtech,10,325000,65000,Diesel,Dealer,Manual,0
Maruti Swift VDI,10,365000,65000,Diesel,Dealer,Manual,0
Hyundai Creta 1.6 CRDi SX Plus,8,850000,84000,Diesel,Dealer,Manual,0
Toyota Etios GD SP,10,350000,75000,Diesel,Dealer,Manual,0
Maruti Swift VDI,16,225000,50000,Diesel,Dealer,Manual,0
Maruti Alto LX,12,135000,50000,Petrol,Individual,Manual,0
Maruti Wagon R LXI Minor,16,140000,49000,Petrol,Dealer,Manual,0
Maruti SX4 S Cross DDiS 320 Delta,7,665000,560000,Diesel,Dealer,Manual,0
Renault KWID RXT,8,275000,14365,Petrol,Dealer,Manual,0
Toyota Fortuner 2.8 4WD AT BSIV,6,2750000,41000,Diesel,Individual,Automatic,0
Hyundai Verna 1.6 SX,10,484999,65000,Diesel,Dealer,Manual,0
Maruti Ciaz VDi Option SHVS,8,565000,65000,Diesel,Dealer,Manual,0
Maruti Swift Dzire VDI,10,425000,61083,Diesel,Dealer,Manual,0
Toyota Innova 2.5 VX (Diesel) 8 Seater,10,925000,75000,Diesel,Individual,Manual,0
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,11,565000,72000,Diesel,Dealer,Manual,0
Renault Duster 110PS Diesel RxL,9,525000,65000,Diesel,Dealer,Manual,0
Honda City 1.5 S MT,13,409999,60000,Petrol,Individual,Manual,0
Tata Tigor 1.2 Revotron XZ Option,5,570000,5000,Petrol,Individual,Manual,0
Maruti SX4 Zxi BSIII,16,160000,80000,Petrol,Individual,Manual,1
Maruti Ciaz ZDi Plus SHVS,6,749000,51500,Diesel,Individual,Manual,1
Maruti Swift Dzire VDi,13,300000,120000,Diesel,Individual,Manual,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,9,550000,79800,Diesel,Dealer,Manual,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,8,550000,97000,Diesel,Dealer,Manual,1
Ford Ecosport 1.5 Diesel Titanium Plus,4,1250000,6590,Diesel,Dealer,Manual,0
Ford Figo Aspire 1.5 TDCi Titanium,6,700000,49957,Diesel,Dealer,Manual,0
Ford Figo 1.5 Sports Edition MT,6,600000,43235,Diesel,Dealer,Manual,0
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,5,925000,50699,Diesel,Dealer,Manual,0
Ford Endeavour 3.2 Titanium AT 4X4,7,1800000,126000,Diesel,Dealer,Automatic,0
Ford Figo Aspire 1.5 TDCi Titanium Plus,8,459999,140730,Diesel,Dealer,Manual,1
Hyundai i20 Active 1.2 SX,8,565000,46000,Petrol,Individual,Manual,0
Hyundai EON Era Plus,10,170000,80000,Petrol,Individual,Manual,1
Toyota Qualis FS B3,22,150000,256000,Diesel,Dealer,Manual,0
Mahindra Scorpio VLX 2WD BSIII,15,295000,120000,Diesel,Individual,Manual,0
Hyundai i20 Active 1.4 SX,5,819999,40000,Diesel,Individual,Manual,0
Hyundai Elite i20 Diesel Asta Option,4,819999,40000,Diesel,Individual,Manual,0
Maruti Ritz VXi,8,320000,40000,Petrol,Individual,Manual,0
Ford Ecosport 1.5 DV5 MT Titanium,8,550000,135000,Diesel,Individual,Manual,1
Mahindra Bolero 2011-2019 SLX,8,550000,50000,Diesel,Individual,Manual,0
Volkswagen Ameo 1.5 TDI Comfortline,6,590000,98000,Diesel,Individual,Manual,0
Toyota Innova 2.5 VX (Diesel) 8 Seater,9,1050000,70000,Diesel,Individual,Manual,0
Honda City i DTec V,6,950000,50000,Diesel,Individual,Manual,0
Honda City i-DTEC VX,6,1000000,30000,Diesel,Individual,Manual,0
Nissan Terrano XE 85 PS,10,500000,120000,Diesel,Individual,Manual,0
Fiat Punto EVO 1.3 Emotion,6,450000,70000,Diesel,Individual,Manual,0
Maruti Swift Dzire VDI Optional,6,720000,35000,Diesel,Individual,Manual,0
Maruti Celerio VDi,8,390000,70000,Diesel,Individual,Manual,1
Mahindra Thar 4X2,9,500000,35000,Diesel,Individual,Manual,0
Toyota Fortuner 2.7 2WD AT,7,2500000,70000,Petrol,Individual,Automatic,1
Hyundai i20 1.4 Asta Option,6,780000,50000,Diesel,Individual,Manual,0
Maruti Swift Dzire ZDI,8,484999,90000,Diesel,Individual,Manual,1
Volkswagen Vento Diesel Highline,11,420000,90000,Diesel,Individual,Manual,1
Mahindra XUV500 W10 AWD,8,1225000,70000,Diesel,Individual,Manual,0
Tata Indica Vista TDI LX,8,350000,50000,Diesel,Individual,Manual,1
Mahindra Verito 1.5 D4 BSIV,8,350000,120000,Diesel,Individual,Manual,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,12,800000,230000,Diesel,Individual,Manual,0
Hyundai Santro Xing XG AT,19,125000,70000,Petrol,Individual,Automatic,1
Tata Indica V2 DLS BSII,13,75000,100000,Diesel,Individual,Manual,1
Mahindra KUV 100 G80 K4 Plus,5,509999,15000,Petrol,Individual,Manual,0
Tata Indigo Classic Dicor,9,215000,80000,Diesel,Individual,Manual,1
Hyundai Grand i10 1.2 CRDi Asta,5,465000,25000,Diesel,Individual,Manual,0
Maruti Baleno Alpha 1.2,6,625000,52000,Petrol,Dealer,Manual,0
Hyundai Grand i10 CRDi Magna,6,490000,66000,Diesel,Dealer,Manual,0
Maruti Ertiga SHVS ZDI,6,880000,64000,Diesel,Dealer,Manual,0
Hyundai Santro Xing GL Plus,10,290000,49000,Petrol,Individual,Manual,0
Tata Sumo GX TC 7 Str BSIII,17,115999,100000,Diesel,Individual,Manual,1
Maruti Vitara Brezza LDi Option,6,685000,72000,Diesel,Dealer,Manual,0
Honda Jazz S,14,300000,50000,Petrol,Individual,Manual,0
Hyundai i20 1.4 Sportz,6,680000,44000,Diesel,Dealer,Manual,0
Maruti Swift Dzire VDI,9,480000,101000,Diesel,Dealer,Manual,0
Maruti Swift VDI,7,630000,55000,Diesel,Dealer,Manual,0
Honda City 1.5 GXI,16,190000,115000,Petrol,Dealer,Manual,1
Maruti Swift VDI,8,500000,100000,Diesel,Dealer,Manual,0
Volkswagen Jetta 2.0L TDI Comfortline,9,850000,52000,Diesel,Dealer,Manual,1
Maruti SX4 ZDI,12,350000,105000,Diesel,Dealer,Manual,0
Renault Duster 85PS Diesel RxE,10,425000,170000,Diesel,Dealer,Manual,0
Maruti Swift VDI BSIV,8,495000,105000,Diesel,Dealer,Manual,0
Maruti Ertiga SHVS VDI,6,890000,60000,Diesel,Individual,Manual,1
Hyundai Verna CRDi 1.6 AT EX,5,1100000,25000,Diesel,Individual,Automatic,1
Mahindra XUV500 W8 2WD,9,650000,218000,Diesel,Individual,Manual,1
Hyundai Grand i10 1.2 CRDi Asta,5,465000,25000,Diesel,Individual,Manual,0
Maruti Baleno Alpha 1.2,6,625000,52000,Petrol,Dealer,Manual,0
Hyundai Grand i10 CRDi Magna,6,490000,66000,Diesel,Dealer,Manual,0
Maruti Ertiga SHVS ZDI,6,880000,64000,Diesel,Dealer,Manual,0
Hyundai Santro Xing GL Plus,10,290000,49000,Petrol,Individual,Manual,0
Tata Sumo GX TC 7 Str BSIII,17,115999,100000,Diesel,Individual,Manual,1
Maruti Vitara Brezza LDi Option,6,685000,72000,Diesel,Dealer,Manual,0
Honda Jazz S,14,300000,50000,Petrol,Individual,Manual,0
Hyundai i20 1.4 Sportz,6,680000,44000,Diesel,Dealer,Manual,0
Maruti Swift Dzire VDI,9,480000,101000,Diesel,Dealer,Manual,0
Maruti Swift VDI,7,630000,55000,Diesel,Dealer,Manual,0
Honda City 1.5 GXI,16,190000,115000,Petrol,Dealer,Manual,1
Maruti Swift VDI,8,500000,100000,Diesel,Dealer,Manual,0
Volkswagen Jetta 2.0L TDI Comfortline,9,850000,52000,Diesel,Dealer,Manual,1
Maruti SX4 ZDI,12,350000,105000,Diesel,Dealer,Manual,0
Renault Duster 85PS Diesel RxE,10,425000,170000,Diesel,Dealer,Manual,0
Maruti Swift VDI BSIV,8,495000,105000,Diesel,Dealer,Manual,0
Maruti Ertiga SHVS VDI,6,890000,60000,Diesel,Individual,Manual,1
Hyundai Verna CRDi 1.6 AT EX,5,1100000,25000,Diesel,Individual,Automatic,1
Mahindra XUV500 W8 2WD,9,650000,218000,Diesel,Individual,Manual,1
Ford Fiesta 1.6 ZXi Duratec,14,233000,58000,Petrol,Individual,Manual,1
Tata Indigo CS LS (TDI) BS-III,8,300000,110000,Diesel,Individual,Manual,1
Honda Amaze S Petrol BSIV,3,614000,1000,Petrol,Individual,Manual,0
Hyundai i10 Sportz 1.2,13,250000,100000,Petrol,Individual,Manual,1
Hyundai i10 Sportz 1.2,13,250000,110000,Petrol,Individual,Manual,1
Maruti Alto LXi,12,200000,40000,Petrol,Individual,Manual,0
Maruti Wagon R LX Minor,10,290000,52000,Petrol,Individual,Manual,0
Maruti Wagon R LXI BS IV,10,320000,80000,Petrol,Individual,Manual,1
Hyundai Santro Xing XS eRLX Euro III,17,145000,52000,Petrol,Individual,Manual,1
