name,owner,Age,selling_price,km_driven,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,transmission_Manual
Audi Q5 2.0 TFSI Quattro Premium Plus,0,9,1850000,62237,0,1,1,0,0
Hyundai Santro Xing XL eRLX Euro III,1,18,114999,90000,0,1,1,0,1
Maruti 800 AC,1,24,50000,100000,0,1,0,1,1
Honda Jazz Select Edition,0,6,585000,14000,0,1,1,0,1
Ford EcoSport 1.5 TDCi Titanium BSIV,0,5,950000,21394,1,0,1,0,1
Maruti Swift Dzire AMT VXI,0,5,625000,13800,0,1,0,1,0
Hyundai Creta 1.6 SX Automatic,0,6,1035000,23000,0,1,1,0,0
Datsun GO T Petrol,0,8,310000,32686,0,1,1,0,1
Mahindra Xylo D4,0,6,600000,99700,1,0,0,1,1
Toyota Fortuner 2.8 4WD AT BSIV,0,4,3100000,5000,1,0,0,1,0
Honda City i-DTEC SV,0,9,650000,49654,1,0,1,0,1
Hyundai Grand i10 Asta,0,7,550000,45457,0,1,1,0,1
Hyundai Creta 1.6 CRDi SX,0,6,1260000,39221,1,0,1,0,1
Hyundai i20 Sportz 1.2,0,7,660000,48220,0,1,1,0,1
Hyundai i20 Sportz 1.2,0,6,700000,11114,0,1,1,0,1
Hyundai Getz 1.5 CRDi GVS,0,15,235000,60208,1,0,1,0,1
Volkswagen Vento 1.5 TDI Highline,0,10,475000,80000,1,0,1,0,1
Mercedes-Benz E-Class 280 CDI Elegance,0,15,795000,98600,1,0,1,0,0
Audi RS7 2015-2019 Sportback Performance,0,7,8900000,13000,0,1,1,0,0
Audi Q5 3.0 TDI Quattro Technology,0,8,3200000,30000,1,0,1,0,0
MG Hector Smart AT,0,4,1860000,18000,0,1,1,0,0
Land Rover Range Rover 4.4 Diesel LWB Vogue SE,0,13,4200000,100000,1,0,1,0,0
Honda City VX CVT,0,8,850000,58000,0,1,1,0,0
Mahindra Xylo D4,0,6,585000,85441,1,0,1,0,1
Mahindra Verito 1.5 D4 BSIV,0,8,380000,64541,1,0,1,0,1
Maruti Swift Dzire VDI,0,4,650000,35000,1,0,0,1,1
Maruti Swift ZXI Plus,0,5,600000,30000,0,1,0,1,1
Nissan Micra Active XV,0,6,434999,16267,0,1,1,0,1
Volkswagen Vento 1.5 TDI Highline,0,10,525000,71500,1,0,1,0,1
BMW 5 Series 520d Luxury Line,0,4,4800000,12999,1,0,1,0,0
Chevrolet Aveo U-VA 1.2 LS,0,15,160000,80000,0,1,0,1,1
Maruti Zen Estilo 1.1 LXI BSIII,1,16,160000,90000,0,1,0,1,1
Chevrolet Spark 1.0 LT,0,11,125000,28000,0,1,0,1,1
Mahindra Bolero Power Plus Plus AC BSIV PS,0,8,430000,200000,1,0,0,1,1
Hyundai Creta 1.6 VTVT S,0,6,900000,14700,0,1,0,1,1
Maruti Alto LX,1,23,61000,90000,0,1,0,1,1
Maruti Wagon R LXI BS IV,0,6,400000,50000,0,1,0,1,1
Hyundai Santro Xing XS,1,14,150000,100000,0,1,0,1,1
Volkswagen Polo GT 1.0 TSI,0,4,950000,24000,0,1,0,1,0
Tata Indigo CR4,0,10,220000,100000,1,0,0,1,1
Hyundai Getz GLX,0,16,110000,90000,0,1,0,1,1
Tata Bolt Revotron XM,0,8,375000,30000,0,1,0,1,1
Datsun GO Plus T Option,0,6,350000,80000,0,1,0,1,1
Hyundai i20 Magna 1.4 CRDi (Diesel),1,11,310000,92686,1,0,1,0,1
Tata Indica GLS BS IV,1,13,90000,300000,0,1,0,1,1
Volkswagen Vento Petrol Highline,1,12,350000,90000,0,1,0,1,1
Hyundai Santro LS zipPlus,0,20,100000,60000,0,1,0,1,1
Mahindra XUV500 AT W6 2WD,0,6,1300000,40000,1,0,0,1,0
Maruti Wagon R LXI,1,19,70000,90000,0,1,0,1,1
Chevrolet Sail Hatchback LT ABS,0,10,225000,80000,1,0,0,1,1
Honda City 1.3 EXI,0,21,145000,100000,0,1,0,1,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0,5,930000,20000,1,0,0,1,1
Maruti Swift VXI,0,4,550000,51000,0,1,0,1,1
Maruti Alto LX BSIII,1,15,85000,120000,0,1,0,1,1
Hyundai EON Era Plus Sports Edition,0,9,280000,55000,0,1,0,1,1
Hyundai EON Magna Plus,0,5,360000,6000,0,1,0,1,1
Maruti Alto LXi,1,12,150000,40000,0,1,0,1,1
Skoda Rapid 1.6 MPI AT Ambition BSIV,0,6,900000,15000,0,1,0,1,0
Ambassador CLASSIC 1500 DSL AC,1,18,120000,50000,1,0,0,1,1
Fiat Linea T Jet Emotion,1,13,215000,90000,0,1,0,1,1
Renault Scala Diesel RxL,0,10,550000,38500,1,0,0,1,1
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0,5,775000,35000,0,1,0,1,1
Maruti Gypsy King HT BSIV,1,22,409999,49359,0,1,0,1,1
Maruti 800 AC Uniq,1,18,65000,70000,0,1,0,1,1
Maruti Wagon R LXI Minor,1,15,200000,90000,0,1,0,1,1
Maruti Wagon R VXI BS IV,1,13,240000,50000,0,1,0,1,1
Toyota Innova 2.5 VX 8 STR,0,11,800000,108731,1,0,0,1,1
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,0,13,400000,120000,1,0,0,1,1
Tata Sumo Gold EX BSIII,0,7,500000,60000,1,0,0,1,1
Mahindra Renault Logan 1.5 DLX Diesel,1,16,150000,90000,1,0,0,1,1
Toyota Etios GD,1,9,500000,140000,1,0,0,1,1
Hyundai EON Magna Plus,0,9,320000,80000,0,1,0,1,1
Nissan Micra Diesel XV,0,10,300000,90000,1,0,0,1,1
Renault Lodgy Stepway 85PS RXZ 8S,0,6,650000,40000,1,0,0,1,1
Maruti Alto 800 LXI,0,5,285000,14000,0,1,0,1,1
Tata Aria Pleasure 4x2,1,11,360000,70000,1,0,0,1,1
Honda Accord 2.4 MT,1,14,450000,55000,0,1,0,1,1
Maruti Alto LXi,1,12,175000,60000,0,1,0,1,1
Chevrolet Cruze LT,1,12,350000,74000,1,0,0,1,1
Ford Figo Aspire 1.5 TDCi Titanium,0,3,530000,45000,1,0,1,0,1
Honda City i-DTEC ZX,0,6,1025000,38000,1,0,1,0,1
Honda BR-V i-DTEC VX MT,0,6,950000,24000,1,0,1,0,1
Honda WR-V i-VTEC VX,0,6,725000,29976,0,1,1,0,1
Honda City i VTEC VX,0,6,919999,41000,0,1,1,0,1
Honda Jazz 1.5 V i DTEC,0,5,700000,15000,1,0,1,0,1
Honda Jazz 1.5 VX i DTEC,0,6,725000,36000,1,0,1,0,1
Honda BR-V i-VTEC VX MT,0,6,840000,30646,0,1,1,0,1
Maruti Wagon R VXI BS IV,0,8,365000,23600,0,1,1,0,1
Honda City i DTEC SV,0,9,665000,71318,1,0,1,0,1
Maruti 800 Std,0,20,50000,78098,0,1,0,1,1
Hyundai EON Era Plus,0,9,225000,30000,0,1,0,1,1
Hyundai i10 Era,1,11,229999,45000,0,1,0,1,1
Hyundai Santro Xing GL,0,15,145000,67000,0,1,0,1,1
Ford Figo Aspire Facelift,0,5,624000,14681,1,0,1,0,1
Hyundai Verna 1.4 VTVT,0,8,500000,25000,0,1,0,1,1
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,0,6,750000,18054,0,1,1,0,1
Honda City i DTEC VX,0,8,785000,40000,1,0,0,1,1
Hyundai i10 Sportz,0,12,225000,30000,0,1,0,1,1
Hyundai Xcent 1.1 CRDi Base,0,6,300000,80000,1,0,0,1,1
Hyundai i20 Asta 1.4 CRDi,0,7,680000,20000,1,0,0,1,1
Mahindra TUV 300 T8,0,7,700000,40000,1,0,0,1,1
Tata Indigo CS eLS BS IV,0,12,180000,120000,1,0,0,1,1
Ford Fiesta 1.4 SXi TDCi ABS,1,15,270000,120000,1,0,0,1,1
Maruti Swift Dzire VXi,1,13,370000,97000,0,1,0,1,1
Mahindra Xylo H8 ABS with Airbags,0,5,1100000,70000,1,0,0,1,1
Hyundai Accent CRDi,1,19,120000,120000,1,0,0,1,1
Skoda Rapid 1.6 TDI PRESTIGE,1,10,430000,88000,1,0,0,1,1
Maruti Swift ZDi,0,9,550000,38406,1,0,1,0,1
Hyundai Santro Xing GLS,0,9,320000,54350,0,1,1,0,1
Maruti Wagon R VXI BS IV,0,8,390000,32260,0,1,1,0,1
Renault Duster 85PS Diesel RxE,0,9,550000,58231,1,0,1,0,1
Maruti Swift VXI,0,11,370000,59858,0,1,1,0,1
Maruti Alto LXi BSIII,0,13,190000,73350,0,1,1,0,1
Renault Duster 110PS Diesel RxZ,0,10,509999,88473,1,0,1,0,1
Honda City S,0,10,450000,96987,0,1,1,0,1
Mercedes-Benz GLS 2016-2020 350d 4MATIC,0,7,5500000,77350,1,0,1,0,0
Maruti Swift Dzire VDI,0,8,550000,61187,1,0,1,0,1
Mahindra Xylo E6,0,14,400000,68350,1,0,1,0,1
Ford EcoSport 1.5 TDCi Titanium BSIV,0,8,585000,81150,1,0,1,0,1
Hyundai Grand i10 1.2 Kappa Asta,0,4,500000,30000,0,1,0,1,1
Maruti Ciaz ZXi,0,8,800000,30000,0,1,0,1,1
Maruti Swift Vdi BSIII,1,14,265000,120000,1,0,0,1,1
Ford Figo Diesel Titanium,0,11,175000,180000,1,0,0,1,1
Fiat Palio 1.2 Sport,1,16,125000,50000,0,1,0,1,1
Tata Manza Aqua Quadrajet BS IV,0,13,165000,80000,1,0,0,1,1
Mahindra Verito 1.5 D2 BSIII,0,12,150000,280000,1,0,0,1,1
Hyundai Creta 1.6 CRDi SX Option,1,8,1025000,90000,1,0,0,1,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,1,9,1030000,250000,1,0,0,1,1
Chevrolet Cruze LT,1,11,380000,90000,1,0,0,1,1
Maruti Swift Dzire LDi,1,13,250000,110000,1,0,0,1,1
Maruti Zen LX,1,23,85000,80000,0,1,0,1,1
Fiat Punto EVO 1.3 Dynamic,0,7,500000,35000,1,0,0,1,1
Hyundai EON Era Plus,0,5,350000,15000,0,1,0,1,1
Maruti Alto LXi BSIII,1,13,190000,52000,0,1,0,1,1
Volkswagen Jetta 1.9 TDI Trendline,0,14,940000,140000,1,0,0,1,1
Maruti Swift VXI,1,10,475000,60000,0,1,0,1,1
Maruti Alto 800 LXI,0,5,300000,17000,0,1,0,1,1
Chevrolet Beat LS,1,7,250000,70000,0,1,0,1,1
Maruti Zen LX,1,22,93000,97000,0,1,0,1,1
Ford Figo Diesel ZXI,1,11,290000,125000,1,0,0,1,1
Tata Indica GLS BS IV,1,13,75000,300000,0,1,0,1,1
Mahindra XUV500 W8 2WD,1,8,1000000,120000,1,0,0,1,1
Hyundai i20 Asta 1.4 CRDi,0,8,550000,87000,1,0,0,1,1
Fiat Punto 1.3 Emotion,1,13,285000,75000,1,0,0,1,1
Tata Indigo Grand Petrol,1,9,240000,60000,0,1,0,1,1
Hyundai Creta 1.6 VTVT S,0,8,850000,25000,0,1,0,1,1
Hyundai i20 Active 1.2 SX,0,7,650000,26000,0,1,0,1,1
Maruti Celerio Green VXI,0,6,365000,78000,0,0,0,1,1
Hyundai i20 Active 1.2 SX,0,7,650000,26000,0,1,0,1,1
Chevrolet Sail 1.2 Base,0,8,260000,35000,0,1,0,1,1
Tata Indigo Grand Petrol,0,9,250000,100000,0,1,0,1,1
Tata New Safari 4X2,1,16,550000,80000,0,1,0,1,1
Maruti Wagon R LXI,1,19,70000,90000,0,1,0,1,1
Chevrolet Sail Hatchback LT ABS,0,10,225000,80000,1,0,0,1,1
Honda City 1.3 EXI,0,21,145000,100000,0,1,0,1,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0,5,930000,20000,1,0,0,1,1
Maruti Swift VXI,0,4,550000,51000,0,1,0,1,1
Maruti Alto LX BSIII,1,15,85000,120000,0,1,0,1,1
Hyundai EON Era Plus Sports Edition,0,9,280000,55000,0,1,0,1,1
Hyundai EON Magna Plus,0,5,360000,6000,0,1,0,1,1
Maruti Alto LXi,1,12,150000,40000,0,1,0,1,1
Skoda Rapid 1.6 MPI AT Ambition BSIV,0,6,900000,15000,0,1,0,1,0
Ambassador CLASSIC 1500 DSL AC,1,18,120000,50000,1,0,0,1,1
Fiat Linea T Jet Emotion,1,13,215000,90000,0,1,0,1,1
Renault Scala Diesel RxL,0,10,550000,38500,1,0,0,1,1
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0,5,775000,35000,0,1,0,1,1
Maruti Gypsy King HT BSIV,1,22,409999,49359,0,1,0,1,1
Maruti 800 AC Uniq,1,18,65000,70000,0,1,0,1,1
Maruti Wagon R LXI Minor,1,15,200000,90000,0,1,0,1,1
Maruti Wagon R VXI BS IV,1,13,240000,50000,0,1,0,1,1
Toyota Innova 2.5 VX 8 STR,0,11,800000,108731,1,0,0,1,1
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,0,13,400000,120000,1,0,0,1,1
Maruti Wagon R VXI BSIII,1,11,229999,40000,0,1,0,1,1
Ford Ecosport 1.5 DV5 MT Titanium,0,9,580000,120000,1,0,0,1,1
Toyota Corolla H2,1,18,175000,100000,0,1,0,1,1
Maruti Ritz VDi,1,11,250000,110000,1,0,0,1,1
Hyundai EON Magna Plus,0,9,320000,80000,0,1,0,1,1
Nissan Micra Diesel XV,0,10,300000,90000,1,0,0,1,1
Mahindra TUV 300 mHAWK100 T8,0,6,800000,60000,1,0,0,1,1
Hyundai Verna SX AT Diesel,0,14,245000,75000,1,0,1,0,0
Hyundai EON Magna Plus,0,5,300000,20000,0,1,0,1,1
Hyundai Xcent 1.2 CRDi E,0,6,350000,80000,1,0,0,1,1
Maruti Zen LX - BS III,0,17,70000,105700,0,1,0,1,1
Maruti Celerio VXI Optional,0,6,430999,14000,0,1,1,0,1
Chevrolet Spark 1.0,0,13,80000,70000,0,1,0,1,1
Maruti Alto 800 LXI Optional,0,4,335000,28000,0,1,1,0,1
Maruti Eeco 7 Seater Standard BSIV,0,6,350000,51000,0,1,1,0,1
Maruti Alto 800 LXI Opt BSIV,0,5,315000,56000,0,1,1,0,1
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,0,4,1100000,35000,1,0,0,1,0
Maruti Esteem Lxi - BSIII,0,18,80000,24000,0,1,0,1,1
Maruti Alto K10 VXI Optional,1,9,285000,64000,0,1,1,0,1
Tata Indigo TDI,1,14,100000,120000,1,0,0,1,1
Maruti Alto LXi,0,12,225000,37091,0,1,0,1,1
Volvo XC 90 D5 Inscription BSIV,0,6,4500000,80000,1,0,0,1,0
Maruti Alto K10 VXI,1,5,320000,38900,0,1,0,1,1
Hyundai Creta 1.6 CRDi SX Plus,1,7,1249000,60000,1,0,0,1,1
Maruti Wagon R LXI Minor,1,15,120000,110000,0,1,0,1,1
Volkswagen Vento Diesel Trendline,1,12,200000,100000,1,0,0,1,1
Hyundai Creta 1.6 CRDi SX,0,7,1151000,85000,1,0,0,1,1
Tata Indica Vista Quadrajet LS,0,11,120000,140000,1,0,0,1,1
Renault KWID RXT,0,6,220000,20000,0,1,0,1,1
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,0,6,750000,15000,0,1,0,1,1
Mahindra TUV 300 T10 Dual Tone,0,5,784000,40000,1,0,0,1,1
Honda Jazz 1.2 S i VTEC,0,6,500000,50000,0,1,0,1,1
Hyundai EON Era Plus,0,5,350000,20000,0,1,0,1,1
Mahindra XUV500 W7 AT BSIV,0,5,1400000,50000,1,0,0,1,0
Mahindra Thar CRDe AC,1,9,600000,100000,1,0,0,1,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,0,4,525000,9400,0,1,0,1,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0,6,930000,12000,1,0,0,1,1
Maruti Eeco 5 STR With AC Plus HTR CNG,0,6,440000,14100,0,0,1,0,1
Maruti Celerio ZXI,0,7,434999,21000,0,1,1,0,1
Hyundai i10 Magna,0,12,250000,28000,0,1,1,0,1
Maruti Ertiga SHVS ZDI Plus,0,6,940000,35000,1,0,1,0,1
Hyundai Verna 1.6 CRDi AT SX,0,6,1050000,31000,1,0,1,0,0
Maruti Ertiga SHVS ZDI,0,7,825000,58000,1,0,1,0,1
Maruti Wagon R VXI Minor,0,11,229999,25000,0,1,0,1,1
Hyundai i20 1.2 Asta,0,12,375000,72000,0,1,1,0,1
Maruti Ertiga ZDI,0,10,640000,89000,1,0,1,0,1
Toyota Innova 2.5 V Diesel 8-seater,0,11,800000,160000,1,0,1,0,1
Ford Figo Petrol ZXI,1,11,130000,30000,0,1,0,1,1
Hyundai i10 Sportz 1.1L,0,9,300000,37555,0,1,1,0,1
Maruti Wagon R VXI BS IV,0,5,440000,14000,0,1,1,0,1
Maruti Ertiga VXI CNG,0,9,595000,56600,0,0,1,0,1
Mahindra Scorpio EX,0,10,450000,110000,1,0,0,1,1
Maruti Vitara Brezza VDi Option,0,6,690000,50000,1,0,0,1,1
Maruti Alto 800 VXI,0,4,300000,5000,0,1,0,1,1
Chevrolet Sail 1.2 Base,1,9,170000,100000,0,1,0,1,1
Toyota Etios Liva GD SP,0,11,280000,120000,1,0,0,1,1
Maruti Swift VXI BSIII,1,14,220000,67580,0,1,0,1,1
Hyundai Santro Xing GLS,1,14,140000,100000,0,1,0,1,1
Maruti Esteem Lxi,0,19,45000,60000,0,1,0,1,1
Ford Figo Diesel Titanium,1,9,200000,125000,1,0,0,1,1
Mahindra Scorpio 2.6 Turbo 7 Str,1,15,325000,120000,1,0,0,1,1
Hyundai Verna CRDi SX,1,13,300000,130000,1,0,0,1,1
Maruti 800 AC,1,14,120000,250000,0,1,0,1,1
Hyundai Creta 1.6 CRDi SX,0,7,535000,52600,1,0,0,1,1
Honda City i DTEC S,0,9,520000,82000,1,0,0,1,1
Hyundai Grand i10 1.2 Kappa Magna AT,0,6,550000,19890,0,1,1,0,0
Mahindra Verito Vibe 1.5 dCi D6,0,8,280000,40000,1,0,0,1,1
Nissan Sunny XL D,0,10,225000,78000,1,0,1,0,1
Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,0,8,750000,48238,0,1,0,0,0
Hyundai i20 1.2 Magna Executive,0,7,535000,38365,0,1,1,0,1
Mahindra XUV500 W10 1.99 mHawk,0,7,1250000,23670,1,0,0,0,1
Maruti Baleno Zeta 1.2,0,6,650000,49834,0,1,0,0,1
Honda Brio S MT,0,10,295000,57353,0,1,0,0,1
Maruti Swift DDiS VDI,0,8,480000,68308,1,0,0,0,1
Honda City i DTEC SV,0,8,575000,63240,1,0,0,0,1
Mahindra Scorpio 1.99 S4,0,7,509999,60000,1,0,0,1,1
Maruti Alto LXi,0,15,69000,100000,0,1,0,1,1
Tata Manza Aura Safire BS IV,0,10,200000,60000,0,1,0,1,1
Toyota Innova 2.5 GX 8 STR BSIV,0,11,449000,90000,1,0,0,1,1
Tata Harrier XE,0,3,426000,1000,1,0,0,1,1
Ford Ecosport 1.5 Petrol Ambiente,0,6,650000,6000,0,1,0,1,1
Tata Tiago 1.05 Revotorq XM,0,6,260000,50000,1,0,0,1,1
Mahindra Bolero Power Plus Plus AC BSIV PS,1,8,295000,90000,1,0,0,1,1
Maruti Eeco 5 Seater AC BSIV,0,6,260000,30000,0,1,1,0,1
Tata Indica Vista Quadrajet LS,0,11,120000,140000,1,0,0,1,1
Hyundai Verna SX,0,16,155000,65000,0,1,1,0,1
Honda Jazz 1.5 VX i DTEC,0,8,450000,38000,1,0,0,1,1
Tata New Safari DICOR 2.2 GX 4x2 BS IV,0,11,320000,80000,1,0,0,1,1
Hyundai Verna i (Petrol),1,16,123000,50000,0,1,0,1,1
Hyundai Santro Xing XO,0,17,80000,110000,0,1,0,1,1
Maruti SX4 Celebration Petrol,1,11,220000,90000,0,1,0,1,1
Hyundai i20 Active S Diesel,0,5,650000,37000,1,0,1,0,1
Maruti Alto 800 LXI,0,5,285000,30000,0,1,1,0,1
Honda Amaze V CVT Petrol BSIV,0,5,725000,26000,0,1,1,0,0
Tata Indica Vista Aqua 1.2 Safire BSIV,0,13,97000,128000,0,1,0,1,1
Maruti Ciaz ZXi,0,7,625000,30000,0,1,1,0,1
Hyundai i20 Active SX Petrol,0,7,550000,23000,0,1,1,0,1
Tata Indigo CR4,0,11,130000,120000,1,0,0,1,1
Hyundai i10 Magna,0,11,240000,40000,0,1,1,0,1
Nissan Terrano XL 85 PS,0,9,600000,27000,1,0,1,0,1
Tata New Safari DICOR 2.2 EX 4x2,0,11,350000,65000,1,0,1,0,1
Hyundai EON Magna Plus,0,8,245000,32000,0,1,1,0,1
Maruti Swift 1.3 VXi,0,14,199000,52536,0,1,0,1,1
Mahindra Xylo E4,1,12,330000,100000,1,0,0,1,1
Maruti Ritz VXI,0,14,150000,80000,0,1,0,1,1
Hyundai Creta 1.6 CRDi SX,0,7,927999,90000,1,0,0,1,1
Maruti Zen LXI,1,20,70000,60000,0,1,0,1,1
Hyundai Xcent 1.2 CRDi SX,0,8,399000,55000,1,0,1,0,1
Maruti Swift VDI Optional,0,8,350000,90000,1,0,0,1,1
Mahindra Scorpio 2.6 CRDe,1,17,125000,50000,1,0,0,1,1
Hyundai Santro Xing XS,1,15,150000,90000,0,1,0,1,1
Hyundai EON Era Plus,0,8,250000,25000,0,1,0,1,1
Hyundai Verna 1.6 SX CRDi (O),0,9,675000,61000,1,0,1,0,1
Maruti S-Cross Alpha DDiS 200 SH,0,5,950000,30000,1,0,0,1,1
Maruti Eeco 5 STR With AC Plus HTR CNG,0,5,409999,45000,0,0,0,1,1
Fiat Linea Emotion (Diesel),0,12,225000,60000,1,0,0,1,1
Honda Civic 1.8 V MT,1,15,350000,75000,0,1,0,1,1
Tata Indica LSI,1,18,51111,140000,0,1,0,1,1
Chevrolet Sail 1.3 LS,0,10,290000,56000,1,0,1,0,1
Toyota Camry Hybrid,1,17,310000,62000,0,0,1,0,0
Hyundai Verna CRDi SX,1,16,212000,58000,1,0,1,0,1
Skoda Octavia Elegance 2.0 TDI AT,1,10,900000,49000,1,0,1,0,0
Chevrolet Beat Diesel LT,1,12,221000,56000,1,0,1,0,1
Toyota Innova 2.5 G (Diesel) 7 Seater,0,10,675000,73000,1,0,1,0,1
Honda Amaze S i-Dtech,0,9,421000,69000,1,0,1,0,1
Maruti SX4 Zxi BSIII,0,15,350000,10000,0,1,0,1,1
Hyundai Accent Executive CNG,0,13,140000,110000,0,0,0,1,1
Skoda Octavia Ambiente 1.9 TDI MT,1,21,90000,116000,1,0,0,1,1
Honda City Edge Edition Diesel SV,0,5,830000,40000,1,0,0,1,1
Maruti Wagon R LXI Minor,0,14,180000,30000,0,1,0,1,1
Maruti Swift Vdi BSIII,1,14,210000,109000,1,0,0,1,1
Maruti SX4 S Cross DDiS 320 Zeta,0,6,700000,90000,1,0,0,1,1
Tata Nano Cx BSIII,1,9,45000,7000,0,1,0,1,1
Tata Indigo LX,0,11,125000,120000,1,0,0,1,1
Hyundai Verna 1.6 VTVT S,0,6,530000,64916,0,1,0,1,1
Ford Ecosport 1.5 DV5 MT Trend,0,5,800000,37161,1,0,1,0,1
Maruti Baleno Zeta 1.2,0,7,580000,15000,0,1,0,1,1
Audi Q3 2.0 TDI Quattro Premium Plus,1,11,1400000,118000,1,0,0,1,0
Renault KWID 1.0 RXL,0,5,300000,50852,0,1,0,1,1
Renault KWID RXT Optional,0,7,300000,30000,0,1,0,1,1
Maruti Ciaz ZDi SHVS,0,8,700000,77000,1,0,0,1,1
Nissan Sunny XL,1,11,250000,70000,0,1,0,1,1
Chevrolet Tavera Neo 3 9 Str BSIII,0,7,500000,120000,1,0,0,1,1
Honda Accord 2.4 AT,1,14,428000,40000,0,1,0,1,0
Tata Harrier XZ BSIV,0,4,1400000,33000,1,0,0,1,1
Hyundai EON Era Plus,1,10,219000,53500,0,1,0,1,1
Maruti Ertiga SHVS LDI,0,6,500000,40000,1,0,0,1,1
Honda City i DTEC S,0,9,520000,82000,1,0,0,1,1
Mahindra Scorpio 1.99 S4,0,7,509999,60000,1,0,0,1,1
Maruti Baleno Alpha 1.2,0,4,556000,24000,0,1,0,1,1
Tata Indigo Grand Dicor,0,9,225000,120000,1,0,0,1,1
Honda Amaze EX i-Dtech,0,10,325000,65000,1,0,1,0,1
Maruti Swift VDI,0,10,365000,65000,1,0,1,0,1
Hyundai Creta 1.6 CRDi SX Plus,0,8,850000,84000,1,0,1,0,1
Toyota Etios GD SP,0,10,350000,75000,1,0,1,0,1
Maruti Swift VDI,0,16,225000,50000,1,0,1,0,1
Maruti Alto LX,0,12,135000,50000,0,1,0,1,1
Maruti Wagon R LXI Minor,0,16,140000,49000,0,1,1,0,1
Maruti SX4 S Cross DDiS 320 Delta,0,7,665000,560000,1,0,1,0,1
Renault KWID RXT,0,8,275000,14365,0,1,1,0,1
Toyota Fortuner 2.8 4WD AT BSIV,0,6,2750000,41000,1,0,0,1,0
Hyundai Verna 1.6 SX,0,10,484999,65000,1,0,1,0,1
Maruti Ciaz VDi Option SHVS,0,8,565000,65000,1,0,1,0,1
Maruti Swift Dzire VDI,0,10,425000,61083,1,0,1,0,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,0,10,925000,75000,1,0,0,1,1
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,0,11,565000,72000,1,0,1,0,1
Renault Duster 110PS Diesel RxL,0,9,525000,65000,1,0,1,0,1
Honda City 1.5 S MT,0,13,409999,60000,0,1,0,1,1
Tata Tigor 1.2 Revotron XZ Option,0,5,570000,5000,0,1,0,1,1
Maruti SX4 Zxi BSIII,1,16,160000,80000,0,1,0,1,1
Maruti Ciaz ZDi Plus SHVS,1,6,749000,51500,1,0,0,1,1
Maruti Swift Dzire VDi,1,13,300000,120000,1,0,0,1,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0,9,550000,79800,1,0,1,0,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,1,8,550000,97000,1,0,1,0,1
Ford Ecosport 1.5 Diesel Titanium Plus,0,4,1250000,6590,1,0,1,0,1
Ford Figo Aspire 1.5 TDCi Titanium,0,6,700000,49957,1,0,1,0,1
Ford Figo 1.5 Sports Edition MT,0,6,600000,43235,1,0,1,0,1
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,0,5,925000,50699,1,0,1,0,1
Ford Endeavour 3.2 Titanium AT 4X4,0,7,1800000,126000,1,0,1,0,0
Ford Figo Aspire 1.5 TDCi Titanium Plus,1,8,459999,140730,1,0,1,0,1
Hyundai i20 Active 1.2 SX,0,8,565000,46000,0,1,0,1,1
Hyundai EON Era Plus,1,10,170000,80000,0,1,0,1,1
Toyota Qualis FS B3,0,22,150000,256000,1,0,1,0,1
Mahindra Scorpio VLX 2WD BSIII,0,15,295000,120000,1,0,0,1,1
Hyundai i20 Active 1.4 SX,0,5,819999,40000,1,0,0,1,1
Hyundai Elite i20 Diesel Asta Option,0,4,819999,40000,1,0,0,1,1
Maruti Ritz VXi,0,8,320000,40000,0,1,0,1,1
Ford Ecosport 1.5 DV5 MT Titanium,1,8,550000,135000,1,0,0,1,1
Mahindra Bolero 2011-2019 SLX,0,8,550000,50000,1,0,0,1,1
Volkswagen Ameo 1.5 TDI Comfortline,0,6,590000,98000,1,0,0,1,1
Toyota Innova 2.5 VX (Diesel) 8 Seater,0,9,1050000,70000,1,0,0,1,1
Honda City i DTec V,0,6,950000,50000,1,0,0,1,1
Honda City i-DTEC VX,0,6,1000000,30000,1,0,0,1,1
Nissan Terrano XE 85 PS,0,10,500000,120000,1,0,0,1,1
Fiat Punto EVO 1.3 Emotion,0,6,450000,70000,1,0,0,1,1
Maruti Swift Dzire VDI Optional,0,6,720000,35000,1,0,0,1,1
Maruti Celerio VDi,1,8,390000,70000,1,0,0,1,1
Mahindra Thar 4X2,0,9,500000,35000,1,0,0,1,1
